City,District,total_votes,CHP_votes,CHP_pct,AKP_votes,AKP_pct,DEM_votes,DEM_pct,MHP_votes,MHP_pct,YRP_votes,YRP_pct,ZP_votes,ZP_pct,IYIP_votes,IYIP_pct,TIP_votes,TIP_pct,BBP_votes,BBP_pct,OTH_votes,OTH_pct
İstanbul,Beyoğlu,144963.0,35705.0,24.63,55329.0,38.17,16046.0,11.07,7805.0,5.38,4984.0,3.44,3850.0,2.66,11056.0,7.63,5786.0,3.99,1120.0,0.77,3282.0,2.26
İstanbul,Beşiktaş,120363.0,68943.0,57.28,15312.0,12.72,3519.0,2.92,2866.0,2.38,1096.0,0.91,1964.0,1.63,14248.0,11.84,10153.0,8.44,295.0,0.25,1967.0,1.63
İstanbul,Büyükçekmece,174352.0,56886.0,32.63,56743.0,32.55,9128.0,5.24,11549.0,6.62,4222.0,2.42,4858.0,2.79,17212.0,9.87,8265.0,4.74,1518.0,0.87,3971.0,2.28
İstanbul,Esenler,283192.0,42308.0,14.94,135829.0,47.96,26233.0,9.26,21457.0,7.58,14766.0,5.21,9854.0,3.48,18338.0,6.48,5153.0,1.82,2541.0,0.9,6713.0,2.37
İstanbul,Esenyurt,554587.0,131312.0,23.68,185531.0,33.45,103718.0,18.7,35907.0,6.47,16543.0,2.98,14610.0,2.63,31567.0,5.69,20201.0,3.64,2939.0,0.53,12259.0,2.21
İstanbul,Eyüpsultan,276742.0,83039.0,30.01,98397.0,35.56,13772.0,4.98,15246.0,5.51,11239.0,4.06,8203.0,2.96,26759.0,9.67,11615.0,4.2,2243.0,0.81,6229.0,2.25
İstanbul,Fatih,225949.0,54017.0,23.91,95636.0,42.33,17490.0,7.74,10028.0,4.44,10259.0,4.54,5889.0,2.61,19603.0,8.68,6645.0,2.94,1256.0,0.56,5126.0,2.27
İstanbul,Gaziosmanpaşa,315984.0,66006.0,20.89,137937.0,43.65,23686.0,7.5,17310.0,5.48,14611.0,4.62,9453.0,2.99,28432.0,9.0,8149.0,2.58,2393.0,0.76,8007.0,2.53
İstanbul,Güngören,176498.0,39420.0,22.33,72081.0,40.84,15631.0,8.86,11496.0,6.51,6133.0,3.47,5620.0,3.18,15284.0,8.66,5624.0,3.19,1307.0,0.74,3902.0,2.21
İstanbul,Kadıköy,351214.0,205305.0,58.46,46525.0,13.25,10987.0,3.13,7114.0,2.03,2292.0,0.65,5208.0,1.48,32974.0,9.39,33708.0,9.6,1218.0,0.35,5883.0,1.68
İstanbul,Kartal,332369.0,116588.0,35.08,104722.0,31.51,18781.0,5.65,18565.0,5.59,8194.0,2.47,9434.0,2.84,29234.0,8.8,16623.0,5.0,2775.0,0.83,7453.0,2.24
İstanbul,Kağıthane,295861.0,72573.0,24.53,114729.0,38.78,19011.0,6.43,21144.0,7.15,9934.0,3.36,9729.0,3.29,27873.0,9.42,10675.0,3.61,2933.0,0.99,7260.0,2.45
İstanbul,Küçükçekmece,504226.0,145617.0,28.88,161783.0,32.09,50012.0,9.92,30106.0,5.97,13268.0,2.63,17350.0,3.44,47517.0,9.42,20656.0,4.1,5459.0,1.08,12458.0,2.47
İstanbul,Maltepe,358901.0,140939.0,39.27,100679.0,28.05,16278.0,4.54,18166.0,5.06,6740.0,1.88,9014.0,2.51,34125.0,9.51,22212.0,6.19,2975.0,0.83,7773.0,2.17
İstanbul,Pendik,490440.0,121510.0,24.78,197889.0,40.35,26574.0,5.42,39277.0,8.01,19505.0,3.98,16155.0,3.29,37539.0,7.65,15434.0,3.15,5038.0,1.03,11519.0,2.35
İstanbul,Sancaktepe,307292.0,77950.0,25.37,112055.0,36.47,42631.0,13.87,20005.0,6.51,11064.0,3.6,7655.0,2.49,14564.0,4.74,11131.0,3.62,3786.0,1.23,6451.0,2.1
İstanbul,Sarıyer,231113.0,87632.0,37.92,69163.0,29.93,7631.0,3.3,13401.0,5.8,5200.0,2.25,6131.0,2.65,23566.0,10.2,11742.0,5.08,1491.0,0.65,5156.0,2.23
İstanbul,Silivri,133375.0,46481.0,34.85,37680.0,28.25,8570.0,6.43,10399.0,7.8,3307.0,2.48,3309.0,2.48,14715.0,11.03,4375.0,3.28,1143.0,0.86,3396.0,2.55
İstanbul,Sultanbeyli,216030.0,23380.0,10.82,102761.0,47.57,34707.0,16.07,20086.0,9.3,11469.0,5.31,5370.0,2.49,6825.0,3.16,3242.0,1.5,4038.0,1.87,4152.0,1.92
İstanbul,Sultangazi,336025.0,63968.0,19.04,151093.0,44.96,38467.0,11.45,19078.0,5.68,19259.0,5.73,8195.0,2.44,15967.0,4.75,9069.0,2.7,2417.0,0.72,8512.0,2.53
İstanbul,Tuzla,187326.0,54024.0,28.84,65416.0,34.92,12087.0,6.45,13821.0,7.38,6415.0,3.42,6223.0,3.32,15870.0,8.47,7499.0,4.0,1749.0,0.93,4222.0,2.25
İstanbul,Zeytinburnu,163499.0,35195.0,21.53,63680.0,38.95,19358.0,11.84,9157.0,5.6,6837.0,4.18,5082.0,3.11,15283.0,9.35,4190.0,2.56,946.0,0.58,3771.0,2.31
İstanbul,Çatalca,54529.0,18816.0,34.51,17649.0,32.37,1513.0,2.77,3033.0,5.56,1209.0,2.22,1204.0,2.21,8092.0,14.84,1153.0,2.11,302.0,0.55,1558.0,2.86
İstanbul,Çekmeköy,191131.0,53440.0,27.96,71707.0,37.52,11540.0,6.04,12391.0,6.48,7220.0,3.78,5982.0,3.13,14675.0,7.68,7658.0,4.01,2253.0,1.18,4265.0,2.23
İstanbul,Ümraniye,479576.0,127042.0,26.49,193340.0,40.31,26113.0,5.45,30195.0,6.3,17355.0,3.62,14447.0,3.01,36444.0,7.6,17796.0,3.71,5945.0,1.24,10899.0,2.27
İstanbul,Üsküdar,359615.0,116695.0,32.45,128908.0,35.85,12780.0,3.55,18056.0,5.02,10807.0,3.01,10284.0,2.86,33465.0,9.31,16987.0,4.72,3583.0,1.0,8050.0,2.24
İstanbul,Şile,30938.0,8472.0,27.38,11189.0,36.17,1291.0,4.17,2614.0,8.45,773.0,2.5,762.0,2.46,3669.0,11.86,992.0,3.21,299.0,0.97,877.0,2.83
İstanbul,Şişli,175375.0,77360.0,44.11,37782.0,21.54,12013.0,6.85,6669.0,3.8,2444.0,1.39,3891.0,2.22,17225.0,9.82,13438.0,7.66,801.0,0.46,3752.0,2.14
İzmir,Aliağa,66599.0,23583.0,35.41,16204.0,24.33,5522.0,8.29,5624.0,8.44,1057.0,1.59,2127.0,3.19,7040.0,10.57,3143.0,4.72,279.0,0.42,2020.0,3.03
İzmir,Balçova,55021.0,29200.0,53.07,9172.0,16.67,3419.0,6.21,1909.0,3.47,232.0,0.42,1175.0,2.14,8243.0,14.98,0.0,0.0,148.0,0.27,1523.0,2.77
İzmir,Bayraklı,206477.0,76014.0,36.81,56446.0,27.34,16510.0,8.0,11074.0,5.36,2121.0,1.03,5197.0,2.52,21101.0,10.22,11073.0,5.36,1128.0,0.55,5813.0,2.82
İzmir,Bayındır,27175.0,9212.0,33.9,8590.0,31.61,2013.0,7.41,2308.0,8.49,369.0,1.36,423.0,1.56,2522.0,9.28,599.0,2.2,101.0,0.37,1038.0,3.82
İzmir,Bergama,74139.0,26035.0,35.12,24108.0,32.52,1823.0,2.46,5518.0,7.44,848.0,1.14,1430.0,1.93,9279.0,12.52,2001.0,2.7,335.0,0.45,2762.0,3.73
İzmir,Beydağ,8422.0,3742.0,44.43,2231.0,26.49,28.0,0.33,610.0,7.24,53.0,0.63,123.0,1.46,995.0,11.81,125.0,1.48,44.0,0.52,471.0,5.59
İzmir,Bornova,303717.0,118557.0,39.04,75874.0,24.98,20100.0,6.62,14198.0,4.67,2747.0,0.9,8315.0,2.74,36872.0,12.14,16405.0,5.4,1333.0,0.44,9316.0,3.07
İzmir,Buca,345014.0,133858.0,38.8,91450.0,26.51,32054.0,9.29,17846.0,5.17,3262.0,0.95,9969.0,2.89,43074.0,12.48,0.0,0.0,1863.0,0.54,11638.0,3.37
İzmir,Dikili,35455.0,17582.0,49.59,5968.0,16.83,2140.0,6.04,1787.0,5.04,187.0,0.53,442.0,1.25,3991.0,11.26,2241.0,6.32,100.0,0.28,1017.0,2.87
İzmir,Foça,24153.0,11456.0,47.43,4076.0,16.88,1247.0,5.16,1360.0,5.63,173.0,0.72,800.0,3.31,2642.0,10.94,1638.0,6.78,67.0,0.28,694.0,2.87
İzmir,Gaziemir,92290.0,37303.0,40.42,22228.0,24.08,6915.0,7.49,4944.0,5.36,837.0,0.91,2841.0,3.08,13580.0,14.71,0.0,0.0,381.0,0.41,3261.0,3.53
İzmir,Güzelbahçe,25821.0,15479.0,59.95,3337.0,12.92,1137.0,4.4,800.0,3.1,98.0,0.38,481.0,1.86,3762.0,14.57,0.0,0.0,72.0,0.28,655.0,2.54
İzmir,Karabağlar,326944.0,126218.0,38.61,92374.0,28.25,32031.0,9.8,15470.0,4.73,3186.0,0.97,8081.0,2.47,36989.0,11.31,0.0,0.0,2602.0,0.8,9993.0,3.06
İzmir,Karaburun,9299.0,4990.0,53.66,1818.0,19.55,550.0,5.91,365.0,3.93,47.0,0.51,134.0,1.44,1033.0,11.11,0.0,0.0,35.0,0.38,327.0,3.52
İzmir,Karşıyaka,254079.0,141776.0,55.8,31867.0,12.54,9632.0,3.79,6906.0,2.72,954.0,0.38,4512.0,1.78,30342.0,11.94,21841.0,8.6,544.0,0.21,5705.0,2.25
İzmir,Kemalpaşa,77624.0,24024.0,30.95,27144.0,34.97,2729.0,3.52,7856.0,10.12,1926.0,2.48,2028.0,2.61,6872.0,8.85,2210.0,2.85,619.0,0.8,2216.0,2.85
İzmir,Kiraz,28190.0,8232.0,29.2,10948.0,38.84,110.0,0.39,3099.0,10.99,200.0,0.71,444.0,1.58,2237.0,7.94,1133.0,4.02,191.0,0.68,1596.0,5.66
İzmir,Konak,227326.0,104561.0,46.0,52520.0,23.1,23284.0,10.24,7275.0,3.2,1613.0,0.71,3880.0,1.71,26451.0,11.64,0.0,0.0,669.0,0.29,7073.0,3.11
İzmir,Kınık,19518.0,7908.0,40.52,5675.0,29.08,1050.0,5.38,1147.0,5.88,273.0,1.4,281.0,1.44,1940.0,9.94,623.0,3.19,61.0,0.31,560.0,2.87
İzmir,Menderes,71832.0,28053.0,39.05,21853.0,30.42,4023.0,5.6,4357.0,6.07,589.0,0.82,1728.0,2.41,8566.0,11.93,0.0,0.0,285.0,0.4,2378.0,3.31
İzmir,Menemen,129510.0,42605.0,32.9,31239.0,24.12,18005.0,13.9,7927.0,6.12,1722.0,1.33,3720.0,2.87,13099.0,10.11,6668.0,5.15,468.0,0.36,4057.0,3.13
İzmir,Narlıdere,45084.0,27504.0,61.01,5080.0,11.27,4022.0,8.92,985.0,2.18,145.0,0.32,615.0,1.36,5597.0,12.41,0.0,0.0,78.0,0.17,1058.0,2.35
İzmir,Seferihisar,39470.0,19660.0,49.81,7897.0,20.01,3009.0,7.62,1992.0,5.05,205.0,0.52,785.0,1.99,4616.0,11.69,0.0,0.0,112.0,0.28,1194.0,3.03
İzmir,Selçuk,26526.0,11232.0,42.34,6027.0,22.72,2540.0,9.58,1881.0,7.09,118.0,0.44,482.0,1.82,3370.0,12.7,0.0,0.0,57.0,0.21,819.0,3.09
İzmir,Tire,59866.0,20277.0,33.87,17426.0,29.11,1621.0,2.71,5395.0,9.01,380.0,0.63,1325.0,2.21,9126.0,15.24,1802.0,3.01,259.0,0.43,2255.0,3.77
İzmir,Torbalı,134891.0,45025.0,33.38,41380.0,30.68,16421.0,12.17,7980.0,5.92,1616.0,1.2,3198.0,2.37,14295.0,10.6,0.0,0.0,549.0,0.41,4427.0,3.28
İzmir,Urla,52585.0,30203.0,57.44,8234.0,15.66,2609.0,4.96,1657.0,3.15,224.0,0.43,841.0,1.6,7052.0,13.41,0.0,0.0,191.0,0.36,1574.0,2.99
İzmir,Çeşme,33982.0,17761.0,52.27,5920.0,17.42,2397.0,7.05,1924.0,5.66,141.0,0.41,713.0,2.1,3939.0,11.59,0.0,0.0,106.0,0.31,1081.0,3.18
İzmir,Çiğli,149043.0,66063.0,44.32,29805.0,20.0,8413.0,5.64,7090.0,4.76,1011.0,0.68,4145.0,2.78,16336.0,10.96,11486.0,7.71,548.0,0.37,4146.0,2.78
İzmir,Ödemiş,89207.0,32475.0,36.4,30405.0,34.08,1251.0,1.4,5744.0,6.44,583.0,0.65,1828.0,2.05,9138.0,10.24,2195.0,2.46,889.0,1.0,4699.0,5.27
Şanlıurfa,Akçakale,49469.0,1946.0,3.93,28093.0,56.79,958.0,1.94,13113.0,26.51,946.0,1.91,0.0,0.0,1041.0,2.1,0.0,0.0,494.0,1.0,2878.0,5.82
Şanlıurfa,Birecik,42568.0,4090.0,9.61,15800.0,37.12,12611.0,29.63,4007.0,9.41,1406.0,3.3,0.0,0.0,3622.0,8.51,0.0,0.0,152.0,0.36,880.0,2.07
Şanlıurfa,Bozova,24491.0,1221.0,4.99,9930.0,40.55,8371.0,34.18,1166.0,4.76,852.0,3.48,0.0,0.0,2334.0,9.53,0.0,0.0,58.0,0.24,559.0,2.28
Şanlıurfa,Ceylanpınar,40768.0,3094.0,7.59,11771.0,28.87,15393.0,37.76,5062.0,12.42,968.0,2.37,0.0,0.0,835.0,2.05,0.0,0.0,236.0,0.58,3409.0,8.36
Şanlıurfa,Eyyubiye,155211.0,6316.0,4.07,83664.0,53.9,25372.0,16.35,19306.0,12.44,4674.0,3.01,0.0,0.0,7351.0,4.74,0.0,0.0,754.0,0.49,7774.0,5.01
Şanlıurfa,Halfeti,18311.0,2107.0,11.51,5555.0,30.34,8437.0,46.08,669.0,3.65,372.0,2.03,0.0,0.0,482.0,2.63,0.0,0.0,196.0,1.07,493.0,2.69
Şanlıurfa,Haliliye,184933.0,16777.0,9.07,93115.0,50.35,32681.0,17.67,14058.0,7.6,7397.0,4.0,0.0,0.0,10965.0,5.93,0.0,0.0,706.0,0.38,9234.0,4.99
Şanlıurfa,Harran,37432.0,772.0,2.06,15808.0,42.23,90.0,0.24,18940.0,50.6,312.0,0.83,0.0,0.0,359.0,0.96,0.0,0.0,188.0,0.5,963.0,2.57
Şanlıurfa,Hilvan,20567.0,2178.0,10.59,7240.0,35.2,5869.0,28.54,506.0,2.46,673.0,3.27,0.0,0.0,465.0,2.26,0.0,0.0,76.0,0.37,3560.0,17.31
Şanlıurfa,Karaköprü,142069.0,18667.0,13.14,63640.0,44.8,27853.0,19.61,6633.0,4.67,7200.0,5.07,0.0,0.0,11931.0,8.4,0.0,0.0,638.0,0.45,5507.0,3.88
Şanlıurfa,Siverek,107193.0,7178.0,6.7,33793.0,31.53,33519.0,31.27,1353.0,1.26,1852.0,1.73,0.0,0.0,2204.0,2.06,0.0,0.0,256.0,0.24,27038.0,25.22
Şanlıurfa,Suruç,44525.0,2582.0,5.8,9854.0,22.13,29536.0,66.34,466.0,1.05,384.0,0.86,0.0,0.0,783.0,1.76,0.0,0.0,78.0,0.18,842.0,1.89
Şanlıurfa,Viranşehir,88650.0,4840.0,5.46,31894.0,35.98,41467.0,46.78,4337.0,4.89,1664.0,1.88,0.0,0.0,1556.0,1.76,0.0,0.0,367.0,0.41,2525.0,2.85
Şırnak,Beytüşşebap,8789.0,929.0,10.57,2338.0,26.6,4373.0,49.76,397.0,4.52,135.0,1.54,206.0,2.34,142.0,1.62,0.0,0.0,19.0,0.22,250.0,2.84
Şırnak,Cizre,75726.0,3958.0,5.23,9902.0,13.08,58113.0,76.74,998.0,1.32,314.0,0.41,625.0,0.83,585.0,0.77,0.0,0.0,66.0,0.09,1165.0,1.54
Şırnak,Güçlükonak,5498.0,413.0,7.51,1242.0,22.59,3096.0,56.31,311.0,5.66,48.0,0.87,93.0,1.69,86.0,1.56,0.0,0.0,72.0,1.31,137.0,2.49
Şırnak,Merkez,51907.0,3844.0,7.41,17418.0,33.56,24907.0,47.98,2462.0,4.74,372.0,0.72,974.0,1.88,818.0,1.58,0.0,0.0,83.0,0.16,1029.0,1.98
Şırnak,Silopi,70612.0,8995.0,12.74,11799.0,16.71,46115.0,65.31,845.0,1.2,397.0,0.56,613.0,0.87,630.0,0.89,0.0,0.0,122.0,0.17,1096.0,1.55
Şırnak,Uludere,20614.0,1945.0,9.44,4910.0,23.82,12026.0,58.34,513.0,2.49,103.0,0.5,308.0,1.49,303.0,1.47,0.0,0.0,32.0,0.16,474.0,2.3
Şırnak,İdil,31960.0,1576.0,4.93,6966.0,21.8,21946.0,68.67,311.0,0.97,165.0,0.52,209.0,0.65,284.0,0.89,0.0,0.0,31.0,0.1,472.0,1.48
